Player name,Position,Win,Loss,Earned run Average,Games played,Games Started,Complete Game,Shutout,Save,Save Opportunity,Innings pitched,hit,run,earned run,home run,Hit Batsmen,base on balls,Strikeouts,WHIP,AVG
J Hughes,P,25.0,30.0,4.3,78.0,62.0,16.0,2.0,0.0,0.0,441.1,443.0,241.0,211.0,36.0,21.0,205.0,226.0,1.47,0.264
D Waechter,P,18.0,27.0,5.34,113.0,54.0,1.0,1.0,0.0,1.0,384.1,427.0,250.0,228.0,68.0,15.0,129.0,226.0,1.45,0.279
M Breuer,P,25.0,26.0,4.03,86.0,60.0,23.0,1.0,3.0,0.0,484.1,487.0,246.0,217.0,41.0,3.0,154.0,226.0,1.32,0.258
J Sellers,P,13.0,22.0,4.97,61.0,51.0,7.0,2.0,0.0,0.0,329.2,364.0,200.0,182.0,33.0,9.0,164.0,226.0,1.6,0.285
E Poole,P,33.0,35.0,3.04,80.0,70.0,61.0,5.0,1.0,0.0,595.0,584.0,288.0,201.0,13.0,34.0,238.0,226.0,1.38,0.26
S Castleman,P,36.0,26.0,4.25,121.0,78.0,25.0,4.0,1.0,0.0,586.2,644.0,323.0,277.0,45.0,9.0,223.0,225.0,1.48,0.279
J Parrish,P,14.0,14.0,4.51,183.0,16.0,0.0,0.0,1.0,7.0,277.2,280.0,156.0,139.0,27.0,10.0,189.0,225.0,1.69,0.264
D Wright,P,20.0,26.0,5.65,70.0,64.0,1.0,1.0,1.0,1.0,366.2,393.0,249.0,230.0,65.0,13.0,167.0,225.0,1.53,0.276
B Bergesen,P,19.0,25.0,4.61,102.0,59.0,4.0,1.0,0.0,1.0,424.0,467.0,243.0,217.0,55.0,16.0,122.0,225.0,1.39,0.279
K Ryan,P,14.0,16.0,3.91,240.0,1.0,0.0,0.0,30.0,30.0,285.2,266.0,140.0,124.0,21.0,9.0,164.0,225.0,1.51,0.25
J Kaprielian,P,13.0,14.0,4.2,52.0,47.0,0.0,0.0,0.0,0.0,257.0,230.0,126.0,120.0,37.0,10.0,102.0,225.0,1.29,0.236
T Martin,P,11.0,9.0,4.92,376.0,0.0,0.0,0.0,3.0,8.0,316.2,339.0,181.0,173.0,36.0,13.0,143.0,224.0,1.52,0.275
R Birkofer,P,31.0,28.0,4.19,132.0,63.0,24.0,2.0,2.0,0.0,544.0,618.0,316.0,253.0,24.0,17.0,175.0,224.0,1.46,0.282
B Houck,P,26.0,24.0,3.3,118.0,50.0,17.0,1.0,3.0,0.0,531.1,462.0,253.0,195.0,8.0,20.0,274.0,224.0,1.39,0.234
M Anderson,P,15.0,7.0,5.19,257.0,0.0,0.0,0.0,26.0,33.0,256.2,249.0,167.0,148.0,30.0,11.0,157.0,224.0,1.58,0.258
O Despaigne,P,13.0,26.0,5.11,109.0,50.0,0.0,0.0,1.0,4.0,363.0,396.0,226.0,206.0,36.0,21.0,130.0,224.0,1.45,0.28
M Perez,P,24.0,16.0,3.56,313.0,0.0,0.0,0.0,22.0,22.0,346.0,334.0,148.0,137.0,26.0,14.0,120.0,224.0,1.31,0.258
J Cooney,CF,34.0,44.0,3.72,159.0,75.0,44.0,7.0,6.0,0.0,795.1,858.0,409.0,329.0,41.0,19.0,223.0,224.0,1.36,0.278
D Warthen,P,12.0,21.0,4.31,83.0,41.0,5.0,1.0,3.0,3.0,307.0,253.0,163.0,147.0,26.0,3.0,198.0,224.0,1.47,0.229
B Burres,P,18.0,25.0,5.75,106.0,56.0,0.0,0.0,0.0,1.0,358.1,422.0,239.0,229.0,45.0,17.0,160.0,224.0,1.62,0.291
J Coleman,RF,23.0,72.0,4.68,107.0,93.0,84.0,4.0,0.0,0.0,842.2,1182.0,772.0,438.0,30.0,6.0,102.0,224.0,1.52,1.957
C Peters,P,19.0,25.0,4.81,136.0,49.0,1.0,0.0,2.0,3.0,379.2,420.0,223.0,203.0,54.0,14.0,157.0,224.0,1.52,0.282
P Borbon,P,16.0,16.0,4.68,368.0,0.0,0.0,0.0,6.0,16.0,271.0,259.0,154.0,141.0,33.0,16.0,134.0,224.0,1.45,0.252
B Stoddard,P,18.0,27.0,4.03,119.0,45.0,5.0,2.0,3.0,3.0,433.1,437.0,222.0,194.0,56.0,14.0,160.0,223.0,1.38,0.266
T Mayza,P,17.0,6.0,4.03,249.0,0.0,0.0,0.0,3.0,11.0,205.2,187.0,98.0,92.0,26.0,7.0,69.0,223.0,1.24,0.24
G Zuverink,P,32.0,36.0,3.54,265.0,31.0,9.0,2.0,40.0,0.0,642.1,660.0,296.0,253.0,56.0,27.0,203.0,223.0,1.34,0.271
M Holtz,P,16.0,20.0,4.76,353.0,0.0,0.0,0.0,3.0,8.0,240.0,245.0,146.0,127.0,25.0,15.0,131.0,223.0,1.57,0.266
M Kopech,P,10.0,13.0,3.64,73.0,33.0,0.0,0.0,0.0,1.0,203.0,159.0,88.0,82.0,28.0,9.0,83.0,223.0,1.19,0.213
J Black,P,30.0,12.0,3.91,172.0,16.0,2.0,0.0,25.0,0.0,414.0,391.0,200.0,180.0,53.0,2.0,129.0,222.0,1.26,0.248
T Yates,P,12.0,17.0,5.12,239.0,7.0,0.0,0.0,4.0,14.0,248.0,253.0,154.0,141.0,26.0,9.0,135.0,222.0,1.56,0.263
R Baumgarten,P,22.0,36.0,4.0,90.0,84.0,10.0,6.0,0.0,0.0,495.1,492.0,246.0,220.0,43.0,4.0,211.0,222.0,1.42,0.263
C Willis,P,22.0,16.0,4.25,267.0,2.0,0.0,0.0,13.0,13.0,390.0,424.0,210.0,184.0,28.0,2.0,115.0,222.0,1.38,0.279
R Pinto,P,8.0,10.0,3.62,244.0,0.0,0.0,0.0,2.0,13.0,231.0,186.0,100.0,93.0,24.0,14.0,152.0,222.0,1.46,0.225
D Frost,P,33.0,37.0,4.1,99.0,84.0,16.0,3.0,1.0,1.0,550.2,571.0,277.0,251.0,41.0,14.0,174.0,222.0,1.35,0.271
J Shellenback,P,16.0,30.0,3.81,165.0,48.0,8.0,2.0,2.0,3.0,454.0,443.0,228.0,192.0,40.0,8.0,200.0,222.0,1.42,0.258
W Lopez,P,16.0,17.0,3.54,292.0,2.0,0.0,0.0,11.0,28.0,305.1,337.0,131.0,120.0,27.0,7.0,57.0,221.0,1.29,0.284
T Hughes,P,31.0,56.0,3.99,144.0,87.0,31.0,5.0,3.0,0.0,688.0,698.0,359.0,305.0,33.0,5.0,308.0,221.0,1.46,0.266
J De Jesus,P,20.0,19.0,3.84,63.0,57.0,6.0,1.0,1.0,1.0,349.0,284.0,165.0,149.0,20.0,6.0,227.0,221.0,1.46,0.226
A Vizca?no,P,13.0,11.0,3.11,213.0,0.0,0.0,0.0,50.0,63.0,200.0,164.0,77.0,69.0,19.0,6.0,97.0,221.0,1.31,0.218
M Armstrong,P,19.0,17.0,4.1,197.0,1.0,0.0,0.0,11.0,11.0,338.0,300.0,170.0,154.0,42.0,6.0,155.0,221.0,1.35,0.24
C Holmes,P,17.0,13.0,4.2,179.0,4.0,0.0,0.0,20.0,29.0,212.0,178.0,112.0,99.0,14.0,24.0,108.0,221.0,1.35,0.224
H Takahashi,P,14.0,12.0,3.99,168.0,12.0,0.0,0.0,10.0,14.0,243.1,226.0,115.0,108.0,29.0,0.0,84.0,221.0,1.27,0.247
B Narum,P,14.0,27.0,4.45,96.0,58.0,9.0,2.0,0.0,0.0,396.2,398.0,218.0,196.0,50.0,12.0,177.0,220.0,1.45,0.264
J Duckworth,P,7.0,25.0,5.26,97.0,29.0,2.0,0.0,4.0,0.0,267.0,256.0,180.0,156.0,37.0,17.0,148.0,220.0,1.51,0.253
B Oberholtzer,P,14.0,23.0,4.36,82.0,44.0,2.0,1.0,1.0,1.0,324.0,365.0,167.0,157.0,41.0,6.0,87.0,220.0,1.4,0.282
M Huismann,P,13.0,11.0,4.4,152.0,1.0,0.0,0.0,11.0,11.0,296.1,305.0,163.0,145.0,37.0,5.0,83.0,219.0,1.31,0.266
M Wright Jr.,P,10.0,13.0,5.97,123.0,23.0,0.0,0.0,1.0,2.0,276.0,321.0,196.0,183.0,45.0,28.0,110.0,219.0,1.56,0.292
M Acosta,P,13.0,13.0,3.99,233.0,0.0,0.0,0.0,9.0,17.0,248.0,234.0,122.0,110.0,30.0,8.0,117.0,219.0,1.42,0.251
D Rasmussen,P,16.0,8.0,3.03,75.0,38.0,0.0,0.0,1.0,1.0,237.1,195.0,88.0,80.0,21.0,3.0,65.0,219.0,1.1,0.22
B Rivera,P,23.0,17.0,4.52,67.0,49.0,5.0,2.0,0.0,0.0,318.1,314.0,168.0,160.0,32.0,11.0,152.0,219.0,1.46,0.258
A Sampson,P,11.0,19.0,4.43,72.0,44.0,1.0,0.0,0.0,0.0,292.2,319.0,158.0,144.0,55.0,19.0,76.0,219.0,1.35,0.276
L Ondrusek,P,21.0,11.0,4.03,288.0,0.0,0.0,0.0,2.0,13.0,277.0,267.0,132.0,124.0,35.0,7.0,114.0,218.0,1.38,0.251
B Daley,P,29.0,16.0,3.49,62.0,43.0,33.0,2.0,4.0,0.0,409.2,399.0,283.0,159.0,14.0,18.0,291.0,218.0,1.68,0.245
M Wilkins,P,19.0,14.0,4.28,245.0,2.0,0.0,0.0,3.0,3.0,294.2,278.0,150.0,140.0,23.0,23.0,155.0,218.0,1.47,0.256
B Landrum,P,18.0,15.0,3.39,268.0,2.0,0.0,0.0,58.0,58.0,361.1,360.0,151.0,136.0,18.0,2.0,124.0,218.0,1.34,0.265
D Carpenter,P,11.0,11.0,3.69,222.0,0.0,0.0,0.0,4.0,11.0,214.2,214.0,96.0,88.0,22.0,13.0,78.0,218.0,1.36,0.261
M Bush,P,12.0,9.0,3.44,206.0,6.0,0.0,0.0,14.0,29.0,201.2,171.0,95.0,77.0,28.0,10.0,66.0,217.0,1.18,0.223
L Demery,P,29.0,23.0,3.72,139.0,46.0,7.0,1.0,7.0,7.0,445.1,413.0,202.0,184.0,40.0,5.0,199.0,217.0,1.37,0.249
B Steele,P,16.0,38.0,3.05,91.0,57.0,28.0,4.0,3.0,0.0,487.2,450.0,219.0,165.0,10.0,13.0,144.0,217.0,1.22,0.249
A Otsuka,P,13.0,15.0,2.44,236.0,0.0,0.0,0.0,39.0,57.0,232.0,190.0,71.0,63.0,12.0,2.0,80.0,217.0,1.16,0.222
R Fontenot,P,25.0,26.0,4.03,145.0,62.0,3.0,1.0,2.0,2.0,493.2,551.0,253.0,221.0,42.0,6.0,153.0,216.0,1.43,0.287
N Andrews,P,41.0,54.0,3.46,127.0,97.0,50.0,5.0,2.0,0.0,773.1,798.0,350.0,297.0,40.0,9.0,236.0,216.0,1.34,0.265
W Franklin,P,14.0,16.0,5.54,143.0,40.0,1.0,1.0,0.0,4.0,323.0,332.0,215.0,199.0,57.0,18.0,168.0,216.0,1.55,0.268
F Mitchell,P,31.0,50.0,4.1,97.0,86.0,71.0,2.0,1.0,0.0,718.1,806.0,470.0,327.0,16.0,53.0,303.0,216.0,1.54,0.286
J Mateo,P,18.0,12.0,3.68,219.0,1.0,0.0,0.0,2.0,12.0,318.1,298.0,136.0,130.0,45.0,21.0,85.0,216.0,1.2,0.247
J Sullivan,P,30.0,37.0,4.01,150.0,55.0,20.0,0.0,5.0,0.0,588.0,601.0,334.0,262.0,25.0,17.0,298.0,216.0,1.53,0.265
H Okajima,P,17.0,8.0,3.09,266.0,0.0,0.0,0.0,6.0,22.0,250.1,228.0,87.0,86.0,27.0,4.0,88.0,216.0,1.26,0.241
R Bowen,P,17.0,28.0,5.3,64.0,60.0,3.0,1.0,0.0,0.0,326.0,350.0,208.0,192.0,35.0,10.0,184.0,216.0,1.64,0.277
L Sanchez,P,28.0,21.0,3.75,194.0,1.0,0.0,0.0,27.0,27.0,369.2,371.0,169.0,154.0,32.0,15.0,145.0,216.0,1.4,0.267
G Chacin,P,27.0,17.0,4.23,102.0,58.0,0.0,0.0,1.0,1.0,370.0,391.0,187.0,174.0,48.0,17.0,138.0,216.0,1.43,0.273
D Bochtler,P,9.0,18.0,4.57,220.0,0.0,0.0,0.0,6.0,6.0,260.0,231.0,140.0,132.0,36.0,6.0,166.0,215.0,1.53,0.241
J Reyes,P,13.0,26.0,6.06,72.0,62.0,1.0,0.0,0.0,0.0,337.0,405.0,251.0,227.0,54.0,12.0,147.0,215.0,1.64,0.3
P Luby,P,40.0,41.0,3.88,106.0,88.0,73.0,1.0,2.0,0.0,797.1,810.0,524.0,344.0,32.0,51.0,311.0,215.0,1.41,0.254
B Sykes,P,23.0,26.0,4.65,116.0,61.0,10.0,5.0,2.0,2.0,456.2,497.0,253.0,236.0,54.0,5.0,190.0,215.0,1.5,0.28
R Nichols,P,11.0,31.0,4.43,100.0,48.0,6.0,1.0,1.0,1.0,412.2,460.0,234.0,203.0,42.0,14.0,121.0,214.0,1.41,0.282
D Stenhouse,P,16.0,28.0,4.14,76.0,56.0,12.0,3.0,1.0,0.0,372.0,339.0,184.0,171.0,48.0,4.0,174.0,214.0,1.38,0.241
D Nippert,P,14.0,16.0,5.31,119.0,23.0,0.0,0.0,0.0,1.0,268.0,290.0,163.0,158.0,35.0,11.0,136.0,214.0,1.59,0.274
J Dickson,P,26.0,25.0,4.99,73.0,63.0,2.0,1.0,0.0,0.0,397.0,474.0,242.0,220.0,60.0,15.0,122.0,214.0,1.5,0.299
S Sundra,P,56.0,41.0,4.17,168.0,99.0,47.0,4.0,2.0,0.0,859.1,944.0,461.0,398.0,50.0,3.0,321.0,214.0,1.47,0.277
D Sanchez,P,19.0,11.0,4.1,288.0,0.0,0.0,0.0,8.0,17.0,298.2,292.0,145.0,136.0,33.0,19.0,126.0,214.0,1.4,0.259
R Hagerman,P,19.0,33.0,3.09,81.0,55.0,23.0,4.0,0.0,0.0,431.2,414.0,218.0,148.0,8.0,15.0,225.0,214.0,1.48,0.263
N Tropeano,P,14.0,14.0,4.22,54.0,39.0,0.0,0.0,0.0,0.0,241.0,237.0,118.0,113.0,40.0,8.0,94.0,214.0,1.37,0.259
T Pugh,P,25.0,28.0,4.97,107.0,58.0,4.0,1.0,0.0,0.0,416.2,479.0,249.0,230.0,51.0,15.0,158.0,214.0,1.53,0.291
G Canning,P,12.0,13.0,4.73,43.0,41.0,0.0,0.0,0.0,0.0,209.1,199.0,116.0,110.0,36.0,10.0,81.0,214.0,1.34,0.25
G Keefe,P,20.0,48.0,5.05,78.0,71.0,68.0,1.0,1.0,0.0,616.1,721.0,550.0,346.0,20.0,16.0,360.0,213.0,1.75,0.296
R Vickers,P,22.0,27.0,2.93,88.0,45.0,29.0,7.0,2.0,0.0,458.0,426.0,216.0,149.0,1.0,16.0,119.0,213.0,1.19,0.25
T Hearn,P,12.0,15.0,4.92,89.0,25.0,0.0,0.0,1.0,3.0,223.0,219.0,131.0,122.0,30.0,7.0,101.0,213.0,1.43,0.255
S Tolleson,P,14.0,8.0,3.92,215.0,0.0,0.0,0.0,46.0,52.0,218.0,205.0,99.0,95.0,31.0,4.0,77.0,213.0,1.29,0.247
A Cimber,P,22.0,22.0,3.17,303.0,0.0,0.0,0.0,6.0,14.0,280.2,264.0,114.0,99.0,20.0,25.0,68.0,213.0,1.18,0.251
D Thayer,P,11.0,17.0,3.47,264.0,0.0,0.0,0.0,9.0,17.0,251.2,239.0,104.0,97.0,30.0,5.0,66.0,213.0,1.21,0.251
J Zimmerman,P,17.0,12.0,3.27,196.0,0.0,0.0,0.0,32.0,41.0,228.2,178.0,88.0,83.0,29.0,8.0,73.0,213.0,1.1,0.214
D Gray,P,15.0,51.0,3.52,98.0,70.0,46.0,3.0,0.0,0.0,568.0,586.0,319.0,222.0,8.0,22.0,182.0,213.0,1.35,0.271
M Garman,P,22.0,27.0,3.63,303.0,8.0,0.0,0.0,42.0,42.0,433.2,411.0,198.0,175.0,34.0,9.0,202.0,213.0,1.41,0.254
A Mills,P,12.0,14.0,4.95,69.0,39.0,1.0,1.0,2.0,2.0,256.1,263.0,150.0,141.0,42.0,20.0,79.0,213.0,1.33,0.266
T Buskey,P,21.0,27.0,3.66,258.0,0.0,0.0,0.0,34.0,35.0,479.1,479.0,218.0,195.0,57.0,9.0,167.0,212.0,1.35,0.267
J Ritchie,P,8.0,13.0,3.49,167.0,2.0,0.0,0.0,8.0,0.0,291.1,301.0,132.0,113.0,23.0,6.0,94.0,212.0,1.36,0.269
J Hutchings,P,12.0,18.0,3.96,155.0,34.0,5.0,3.0,6.0,0.0,471.0,474.0,239.0,207.0,36.0,12.0,180.0,212.0,1.39,0.26
R Manning,P,22.0,32.0,3.14,84.0,57.0,35.0,4.0,2.0,0.0,502.0,483.0,236.0,175.0,10.0,32.0,162.0,212.0,1.28,0.263
F Coumbe,P,38.0,38.0,2.81,193.0,70.0,30.0,4.0,13.0,0.0,761.1,773.0,336.0,238.0,10.0,13.0,217.0,212.0,1.3,0.276
J Arredondo,P,22.0,11.0,3.27,214.0,0.0,0.0,0.0,1.0,11.0,220.0,182.0,92.0,80.0,21.0,4.0,110.0,212.0,1.33,0.225
R Monteleone,P,24.0,17.0,3.87,210.0,0.0,0.0,0.0,0.0,0.0,353.1,344.0,170.0,152.0,43.0,4.0,119.0,212.0,1.31,0.255
L Luetge,P,12.0,11.0,3.4,219.0,1.0,0.0,0.0,5.0,9.0,219.2,217.0,97.0,83.0,18.0,10.0,79.0,212.0,1.35,0.257
F Gilmore,P,12.0,33.0,4.26,49.0,47.0,46.0,2.0,0.0,0.0,405.1,435.0,308.0,192.0,14.0,20.0,143.0,212.0,1.43,0.323
L Kiely,P,26.0,27.0,3.37,209.0,39.0,8.0,1.0,29.0,0.0,523.0,562.0,239.0,196.0,39.0,9.0,189.0,212.0,1.44,0.279
P Espino,P,5.0,14.0,4.7,91.0,41.0,1.0,0.0,1.0,1.0,253.0,270.0,137.0,132.0,51.0,6.0,61.0,211.0,1.31,0.271
N Ram?rez,P,4.0,8.0,4.46,185.0,1.0,0.0,0.0,3.0,6.0,179.2,160.0,99.0,89.0,33.0,6.0,95.0,211.0,1.42,0.236
R Evans,P,29.0,43.0,3.66,84.0,68.0,57.0,2.0,0.0,0.0,614.1,673.0,368.0,250.0,10.0,36.0,233.0,211.0,1.47,0.281
J Edwards,P,26.0,37.0,4.37,145.0,59.0,22.0,6.0,4.0,0.0,584.1,666.0,360.0,284.0,18.0,13.0,278.0,211.0,1.62,0.295
S Kim,P,13.0,13.0,5.31,118.0,38.0,1.0,1.0,0.0,0.0,337.0,396.0,211.0,199.0,44.0,27.0,127.0,211.0,1.55,0.295
S Strider,P,13.0,5.0,2.57,34.0,21.0,0.0,0.0,0.0,1.0,140.0,91.0,43.0,40.0,8.0,3.0,49.0,211.0,1.0,0.18
S Romano,P,15.0,21.0,5.23,88.0,41.0,0.0,0.0,2.0,2.0,275.1,299.0,175.0,160.0,41.0,10.0,109.0,211.0,1.48,0.275
M Hedlund,P,25.0,24.0,3.56,113.0,62.0,9.0,1.0,2.0,2.0,465.2,440.0,207.0,184.0,39.0,7.0,167.0,211.0,1.3,0.253
T Borland,P,11.0,9.0,4.17,207.0,0.0,0.0,0.0,8.0,10.0,269.2,263.0,144.0,125.0,23.0,18.0,146.0,211.0,1.52,0.254
D Steckenrider,P,10.0,11.0,3.27,201.0,0.0,0.0,0.0,22.0,33.0,195.2,167.0,77.0,71.0,24.0,7.0,72.0,210.0,1.22,0.228
J Zumaya,P,13.0,12.0,3.05,171.0,0.0,0.0,0.0,5.0,26.0,209.2,169.0,80.0,71.0,18.0,4.0,114.0,210.0,1.35,0.218
J Duffalo,P,15.0,8.0,3.39,141.0,14.0,2.0,0.0,6.0,0.0,297.2,248.0,131.0,112.0,27.0,11.0,155.0,210.0,1.35,0.227
J Dedmon,P,20.0,16.0,3.84,250.0,3.0,0.0,0.0,12.0,12.0,394.0,387.0,206.0,168.0,30.0,11.0,186.0,210.0,1.45,0.261
B Holton,P,20.0,19.0,3.62,185.0,16.0,0.0,0.0,3.0,3.0,370.2,401.0,172.0,149.0,31.0,3.0,125.0,210.0,1.42,0.278
G Soto,P,8.0,21.0,4.27,187.0,7.0,0.0,0.0,50.0,56.0,204.2,187.0,116.0,97.0,20.0,10.0,122.0,210.0,1.51,0.241
M Bolsinger,P,8.0,19.0,4.92,48.0,41.0,0.0,0.0,0.0,0.0,230.2,251.0,138.0,126.0,34.0,6.0,98.0,210.0,1.51,0.279
R Coppinger,P,17.0,11.0,5.47,82.0,32.0,0.0,0.0,0.0,2.0,241.2,247.0,153.0,147.0,48.0,4.0,140.0,210.0,1.6,0.265
B Clontz,P,22.0,8.0,4.34,272.0,0.0,0.0,0.0,8.0,9.0,277.2,276.0,147.0,134.0,30.0,12.0,120.0,210.0,1.43,0.261
G Krock,P,32.0,26.0,3.49,60.0,59.0,56.0,4.0,0.0,0.0,505.1,537.0,311.0,196.0,34.0,12.0,110.0,209.0,1.28,0.264
M Lemongello,P,22.0,38.0,4.06,89.0,74.0,17.0,1.0,1.0,1.0,537.0,564.0,264.0,242.0,56.0,15.0,159.0,209.0,1.35,0.273
B Byerly,P,22.0,22.0,3.7,237.0,17.0,4.0,0.0,14.0,0.0,491.2,519.0,242.0,202.0,34.0,9.0,167.0,209.0,1.4,0.273
S Doyle,P,22.0,21.0,2.85,75.0,50.0,29.0,7.0,1.0,0.0,436.1,383.0,206.0,138.0,7.0,12.0,147.0,209.0,1.21,0.24
J Germano,P,10.0,30.0,5.4,96.0,48.0,0.0,0.0,0.0,1.0,330.0,368.0,215.0,198.0,41.0,26.0,107.0,209.0,1.44,0.281
P Ladd,P,17.0,23.0,4.14,205.0,1.0,0.0,0.0,39.0,39.0,287.0,275.0,147.0,132.0,40.0,9.0,96.0,209.0,1.29,0.252
R Works,P,24.0,24.0,3.79,99.0,48.0,28.0,4.0,4.0,0.0,498.2,512.0,279.0,210.0,5.0,22.0,202.0,208.0,1.43,0.271
L Mendoza,P,16.0,25.0,5.39,90.0,56.0,0.0,0.0,1.0,3.0,359.0,415.0,239.0,215.0,38.0,25.0,140.0,208.0,1.55,0.293
K Peterson,P,13.0,38.0,4.95,147.0,43.0,7.0,1.0,5.0,0.0,420.1,434.0,258.0,231.0,33.0,15.0,215.0,208.0,1.54,0.266
O Fernandez,P,19.0,26.0,4.91,76.0,67.0,3.0,0.0,0.0,1.0,387.0,439.0,229.0,211.0,43.0,12.0,136.0,208.0,1.49,0.287
A Cole,P,14.0,10.0,4.51,109.0,19.0,0.0,0.0,4.0,9.0,205.1,213.0,122.0,103.0,39.0,5.0,82.0,208.0,1.44,0.266
E Head,P,27.0,23.0,3.48,118.0,53.0,22.0,6.0,11.0,0.0,465.0,434.0,201.0,180.0,24.0,3.0,174.0,208.0,1.31,0.245
M Watson,P,50.0,53.0,4.03,178.0,124.0,53.0,8.0,4.0,0.0,941.2,983.0,515.0,422.0,44.0,17.0,256.0,208.0,1.32,0.27
A Crow,P,20.0,11.0,3.43,254.0,0.0,0.0,0.0,6.0,25.0,233.2,210.0,98.0,89.0,28.0,3.0,99.0,208.0,1.32,0.243
S Gibson,P,32.0,38.0,4.28,131.0,75.0,33.0,4.0,5.0,0.0,588.1,676.0,352.0,280.0,27.0,23.0,249.0,208.0,1.57,0.295
T Blach,P,17.0,22.0,5.11,117.0,45.0,1.0,1.0,1.0,2.0,373.2,420.0,223.0,212.0,38.0,4.0,118.0,207.0,1.44,0.288
J Casale,P,17.0,24.0,5.08,96.0,49.0,10.0,3.0,1.0,0.0,370.1,376.0,228.0,209.0,51.0,7.0,204.0,207.0,1.57,0.262
S Martin,P,29.0,42.0,3.77,126.0,63.0,30.0,4.0,6.0,0.0,592.1,645.0,304.0,248.0,16.0,8.0,191.0,207.0,1.41,0.287
C Diaz,P,13.0,6.0,3.21,179.0,0.0,0.0,0.0,4.0,4.0,258.0,249.0,107.0,92.0,17.0,1.0,97.0,207.0,1.34,0.253
S Zoldak,P,43.0,53.0,3.54,250.0,93.0,30.0,5.0,8.0,0.0,929.1,956.0,423.0,366.0,54.0,3.0,301.0,207.0,1.35,0.267
B Scherrer,P,8.0,10.0,4.08,228.0,2.0,0.0,0.0,11.0,11.0,311.1,307.0,154.0,141.0,31.0,2.0,140.0,207.0,1.44,0.26
V De Los Santos,P,9.0,13.0,4.57,235.0,4.0,0.0,0.0,1.0,7.0,256.0,225.0,137.0,130.0,37.0,11.0,127.0,207.0,1.38,0.239
J Frascatore,P,20.0,17.0,4.0,274.0,5.0,0.0,0.0,1.0,9.0,371.0,391.0,185.0,165.0,50.0,20.0,145.0,206.0,1.44,0.272
J Cisnero,P,10.0,13.0,3.58,193.0,0.0,0.0,0.0,4.0,16.0,201.0,181.0,97.0,80.0,17.0,12.0,106.0,206.0,1.43,0.24
J Hudek,P,10.0,15.0,4.43,194.0,0.0,0.0,0.0,29.0,30.0,201.1,176.0,107.0,99.0,29.0,9.0,123.0,206.0,1.49,0.236
D Linton,P,17.0,20.0,5.78,112.0,35.0,0.0,0.0,0.0,0.0,305.1,360.0,210.0,196.0,50.0,13.0,125.0,206.0,1.59,0.294
Y Chirinos,P,15.0,10.0,3.54,49.0,29.0,0.0,0.0,0.0,0.0,241.1,217.0,105.0,95.0,32.0,11.0,58.0,205.0,1.14,0.24
J Accardo,P,10.0,20.0,4.3,262.0,0.0,0.0,0.0,38.0,52.0,284.2,288.0,143.0,136.0,24.0,9.0,111.0,205.0,1.4,0.266
M Dunne,P,25.0,30.0,4.08,85.0,76.0,7.0,1.0,0.0,0.0,474.1,471.0,255.0,215.0,37.0,10.0,225.0,205.0,1.47,0.261
K Kobel,P,18.0,34.0,3.88,115.0,64.0,5.0,3.0,0.0,0.0,476.0,481.0,234.0,205.0,49.0,8.0,152.0,205.0,1.33,0.266
B Sowders,P,29.0,30.0,3.34,71.0,61.0,55.0,2.0,3.0,0.0,517.2,542.0,322.0,192.0,8.0,17.0,149.0,205.0,1.33,0.26
A Reyes,P,13.0,26.0,5.12,67.0,52.0,2.0,0.0,1.0,1.0,293.1,285.0,174.0,167.0,44.0,19.0,119.0,205.0,1.38,0.256
B Harris,P,30.0,52.0,4.96,127.0,89.0,26.0,4.0,2.0,0.0,646.0,770.0,397.0,356.0,58.0,5.0,294.0,205.0,1.65,0.297
J Pastorius,P,31.0,55.0,3.12,97.0,84.0,57.0,10.0,0.0,0.0,727.0,705.0,338.0,252.0,15.0,17.0,278.0,205.0,1.35,0.258
D Moss,P,22.0,19.0,4.5,74.0,61.0,0.0,0.0,0.0,0.0,361.2,340.0,200.0,181.0,47.0,18.0,195.0,204.0,1.48,0.252
C Luebke,P,10.0,13.0,3.52,64.0,25.0,0.0,0.0,0.0,0.0,197.0,165.0,81.0,77.0,18.0,4.0,69.0,204.0,1.19,0.226
R Mitchell,P,32.0,37.0,3.42,122.0,67.0,47.0,7.0,5.0,0.0,675.1,734.0,360.0,257.0,14.0,23.0,177.0,204.0,1.35,0.284
B Reames,P,7.0,13.0,5.28,101.0,26.0,0.0,0.0,0.0,2.0,218.0,226.0,145.0,128.0,32.0,10.0,118.0,204.0,1.58,0.268
E Durham,P,29.0,44.0,4.45,143.0,71.0,23.0,3.0,1.0,0.0,641.2,677.0,360.0,317.0,45.0,15.0,202.0,204.0,1.37,0.271
J Ram?rez,P,15.0,19.0,4.71,142.0,26.0,0.0,0.0,2.0,10.0,288.1,296.0,161.0,151.0,46.0,12.0,105.0,204.0,1.39,0.268
W Moore,P,51.0,44.0,3.7,261.0,32.0,14.0,2.0,49.0,0.0,691.0,732.0,357.0,284.0,25.0,3.0,232.0,204.0,1.4,0.269
H Judson,P,17.0,37.0,4.29,207.0,48.0,8.0,0.0,14.0,0.0,615.0,619.0,337.0,293.0,60.0,11.0,319.0,204.0,1.53,0.265
B Tiefenauer,P,9.0,25.0,3.84,179.0,0.0,0.0,0.0,23.0,0.0,316.0,312.0,161.0,135.0,29.0,12.0,87.0,204.0,1.26,0.26
